lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.36637276453258,39.978743439462654,乙28号院社区,小关西后街与牡丹园中街交叉口南50米,北京市,北京市,牡丹园,政府机构及社会团体;公检法机构;社会治安机构,130506,B0FFH13KNH,政府机构及社会团体,公检法机构,社会治安机构,
116.34562841540126,39.992239182009854,学院路街道办事处,成府路15号A楼,北京市,北京市,五道口,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,B000A7Z0SF,政府机构及社会团体,政府机关,乡镇级政府及事业单位,
116.36991395598754,39.97982145877299,中国工业经济联合会,龙翔路甲7号,北京市,北京市,牡丹园,政府机构及社会团体;社会团体;行业协会,130407,B0FFG739OX,政府机构及社会团体,社会团体,行业协会,
116.36213988247982,39.98756731254653,志新社区居委会,志新村小区,北京市,北京市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,B000A8VT3T,政府机构及社会团体,政府机关,乡镇以下级政府及事业单位,
116.36797984996885,39.98445636765867,花园路街道北极寺社区综治维稳中心(综治中心),花园东路8号院18号楼,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFK84KPZ,政府机构及社会团体,政府机关,政府机关相关,
116.3642295850242,39.980735939470094,高德大厦微型消防站,花园东路12附近,北京市,北京市,牡丹园,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,B0FFL6D8LW,政府机构及社会团体,政府及社会团体相关,政府及社会团体相关,
116.34973489304585,39.97885290551856,信息产业部通信计量中心,花园北路52号,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B000A7MCZS,政府机构及社会团体,政府机关,政府机关相关,
116.36462894613554,39.98897110816844,十五所离退休职工工作部,北四环中路221号院-1号,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFI0HJO2,政府机构及社会团体,政府机关,政府机关相关,
116.36995468077387,39.98157834433877,海淀区精神文明建设委员会(龙翔路),龙翔路甲10号附近,北京市,北京市,牡丹园,政府机构及社会团体;政府机关;区县级政府及事业单位,130104,B0FFG0ZW9G,政府机构及社会团体,政府机关,区县级政府及事业单位,
116.35211253230307,39.98510085762547,中国卫生经济学会,北大医学部行政2号楼,北京市,北京市,,政府机构及社会团体;社会团体;社会团体相关,130400,B000A8VSXD,政府机构及社会团体,社会团体,社会团体相关,
116.36773456832023,39.989214445702956,学院路街道健翔园社区来京人员和出租房屋服务站,北四环中路209号健翔园综合服务楼一层,北京市,北京市,,政府机构及社会团体;公检法机构;社会治安机构,130506,B0FFHZT3Y7,政府机构及社会团体,公检法机构,社会治安机构,
116.37137160664595,39.99218845068182,中关村科技园区管理委员会(安翔北路),安翔北里甲11号北京创业大厦,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B000A84BUR,政府机构及社会团体,政府机关,政府机关相关,
116.36442193910199,39.96791321840755,北京市国信公证处,北太平庄路18号城建大厦C座9层,北京市,北京市,牡丹园,政府机构及社会团体;公检法机构;公证鉴定机构,130505,B000A119AC,政府机构及社会团体,公检法机构,公证鉴定机构,
116.36824007412142,39.98783693827712,健翔园社区劳动和社会保障工作站,北四环中路辅路209-1号楼附近,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFIY0M3B,政府机构及社会团体,政府机关,政府机关相关,
116.36839039069727,39.97599225647282,花园路派出所牡丹园东里社区警务工作站,北土城西路北100米,北京市,北京市,牡丹园,政府机构及社会团体;公检法机构;公安警察,130501,B0FFH7TO14,政府机构及社会团体,公检法机构,公安警察,
116.36584725641588,39.988488658528425,国家电子计算机质量监督检验中心第二环境试验检测室,北四环中路221号附近,北京市,北京市,,政府机构及社会团体;公检法机构;公证鉴定机构,130505,B000AA0QEI,政府机构及社会团体,公检法机构,公证鉴定机构,
116.36092054796406,39.98960083698455,北京市海淀区药品检验所,志新村小区8号2层,北京市,北京市,,政府机构及社会团体;政府机关;区县级政府及事业单位,130104,B0FFHVLIK4,政府机构及社会团体,政府机关,区县级政府及事业单位,
116.36691378757666,39.98836641595566,学院路街道十五所社区综治中心,北四环中路221号12号楼与13楼之间的平房里,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFK7KQZ7,政府机构及社会团体,政府机关,政府机关相关,
116.37088440491402,39.974843655337686,北京市城市河湖处土城河道管理所,花园路街道北土城西路7号,北京市,北京市,马甸,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,B0FFF59ZS4,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,
116.35260658666732,39.98523408029404,中国医学装备协会,学院路38号北京大学医学部内,北京市,北京市,,政府机构及社会团体;社会团体;行业协会,130407,B000A8ZN0U,政府机构及社会团体,社会团体,行业协会,
116.37798233292892,39.98012211740715,北京市军休办信访接待处,华严北里10号,北京市,北京市,祁家豁子,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,B0FFGYNUQR,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,
116.3704152296481,39.9884875793553,东升镇塔院村综治中心,卧虎桥甲1号,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFK7P681,政府机构及社会团体,政府机关,政府机关相关,
116.36135312598203,39.98750834824649,北京市海淀区学院路学区管理中心,北四环中路227附近,北京市,北京市,,政府机构及社会团体;政府机关;政府机关相关,130100,B0FFHQ3MAX,政府机构及社会团体,政府机关,政府机关相关,
