lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.16568609977043,39.94437239453009,石景山先锋小学,绍家坡20号,北京市,北京市,,科教文化服务;学校;小学,141203,B000A7QCH3,科教文化服务,学校,小学,
116.19247436933823,39.92749670005741,石景山外语实验小学,苹果园南路东口首钢黄南苑居民小区,北京市,北京市,石景山,科教文化服务;学校;小学,141203,B000A7X5BM,科教文化服务,学校,小学,
116.15980847273634,39.92883205135007,北京万商幼教中心金顶街幼儿园,金顶北路71号,北京市,北京市,金顶街,科教文化服务;学校;幼儿园,141204,B0G2Y1T2AR,科教文化服务,学校,幼儿园,
116.17540660018015,39.926577150356636,首钢幼教金苹果幼儿园,苹果园路16,北京市,北京市,石景山,科教文化服务;学校;幼儿园,141204,B0FFHBBEZ5,科教文化服务,学校,幼儿园,
116.17823511393819,39.92871021532634,Ping Guoyuan Kindergarten,苹果园大街135号附近,北京市,北京市,石景山,科教文化服务;学校;幼儿园,141204,B0FFL3YHVJ,科教文化服务,学校,幼儿园,
116.18015974487929,39.93352148502611,金树叶双语艺术幼儿园,石景山苹果园西井路17号诚海大厦2号楼,北京市,北京市,西山,科教文化服务;学校;幼儿园,141204,B0FFF5K8DP,科教文化服务,学校,幼儿园,
116.18026813179804,39.932774708594394,北京市石景山区第三幼儿园,西井路诚海大厦斜对面(海特花园北门),北京市,北京市,石景山,科教文化服务;学校;幼儿园,141204,B000AA0LRT,科教文化服务,学校,幼儿园,
116.14686462595385,39.93054163160111,北京九中教育集团石景山学校(中校区),模式口西里甲31号,北京市,北京市,广宁,科教文化服务;学校;中学,141202,B000A7QCH9,科教文化服务,学校,中学,
116.15219700752851,39.930978032810444,首钢幼教模式口幼儿园,石景山城区模式口南里,北京市,北京市,金顶街,科教文化服务;学校;幼儿园,141204,B0FFHSMKLV,科教文化服务,学校,幼儿园,
116.18461161996603,39.93356532716137,海特实验幼儿园,苹果园实兴大街5号,北京市,北京市,石景山,科教文化服务;学校;幼儿园,141204,B0FFFA8OW1,科教文化服务,学校,幼儿园,
116.15736022501567,39.92390772331967,首钢幼教金顶街幼儿园,金顶路首钢金顶街五区内,北京市,北京市,金顶街,科教文化服务;学校;幼儿园,141204,B0FFHSMLD3,科教文化服务,学校,幼儿园,
116.1900486413865,39.917234182946366,北方工业大学附属学校(中学部),八角北路53号,北京市,北京市,古城,科教文化服务;学校;中学,141202,B000A6496A,科教文化服务,学校,中学,
116.19199132573583,39.91036863335189,北京教育学院石景山分院,八角西街95号,北京市,北京市,古城,科教文化服务;学校;高等院校,141201,B000A3A15F,科教文化服务,学校,高等院校,
116.14514899038237,39.93126865476098,北京市石景山区石景山学校,模式口西里甲32号,北京市,北京市,金顶街,科教文化服务;学校;小学,141203,B000AA0VZ8,科教文化服务,学校,小学,
116.1836139348067,39.91803522113811,古城第二小学,[],北京市,北京市,石景山,科教文化服务;学校;小学,141203,B0FFGBANF9,科教文化服务,学校,小学,
116.18886799448842,39.94653505312341,北方艺术学校,八大处路20号,北京市,北京市,西山,科教文化服务;学校;职业技术学校,141206,B000AA0VY9,科教文化服务,学校,职业技术学校,
116.14532671617533,39.92923703936683,北京市石景山区广宁村小学,[],北京市,北京市,广宁,科教文化服务;学校;小学,141203,B0HAFLY3HD,科教文化服务,学校,小学,
116.15014910205932,39.925530592984224,首钢幼教铸造村幼儿园,铸造村一区东,北京市,北京市,广宁,科教文化服务;学校;幼儿园,141204,B0FFMBTI7U,科教文化服务,学校,幼儿园,
